166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,252,166,166,166,252,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,271,166,166,166,166,166,187,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,189,166,166,166,166,252,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,188,189,264,264,264,264,267,267,267,264,245,264,264,245,245,245,245,264,264,264,264,264,264,245,245,245,245,245,245,245,187,188,189,166,166,166,166,166,166,166,166,166,166,166,166
166,272,166,166,166,166,166,166,166,188,188,189,264,264,264,264,264,267,267,267,267,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,187,188,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,145,264,264,264,264,264,265,264,264,264,264,264,264,264,264,264,264,264,264,265,264,264,264,264,264,264,264,264,264,264,264,264,267,264,264,264,264,264,264,165,166,166,166,166,252,166,166,166,166
166,166,166,166,166,166,166,166,167,264,265,264,264,264,264,264,264,264,264,268,264,264,264,268,264,264,264,264,264,264,267,264,264,265,264,264,244,264,264,264,264,264,264,264,264,264,264,264,143,166,166,166,166,166,166,166,166
166,166,166,166,166,272,166,166,167,264,264,264,265,265,264,264,264,264,264,264,264,146,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,267,264,264,264,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,167,244,244,244,265,264,264,264,264,264,264,266,264,168,268,264,264,264,264,265,264,264,264,264,264,264,264,264,264,267,264,264,268,264,264,264,264,264,264,264,165,166,271,166,166,166,166,166,166
166,166,270,166,166,166,166,166,167,244,244,244,265,264,264,265,264,264,264,264,264,168,264,264,264,264,264,264,264,264,264,264,265,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,167,244,244,244,265,264,264,264,264,264,264,264,264,168,264,266,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,244,264,165,166,166,166,166,166,166,271,166
166,166,166,166,166,166,166,166,189,244,244,268,264,264,264,264,264,264,264,264,264,168,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,265,264,264,264,264,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,145,268,268,268,268,268,268,268,264,264,268,268,168,264,264,264,264,264,264,265,264,264,264,264,264,265,264,264,264,265,264,264,264,264,264,264,264,264,264,187,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,270,166,167,266,266,266,266,266,266,268,268,268,268,268,190,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,187,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,189,266,266,266,266,266,266,266,266,266,268,268,268,264,264,264,264,264,264,264,264,264,264,264,264,264,264,212,264,264,264,264,264,265,264,264,244,264,264,264,264,143,166,166,271,166,166,166
166,166,166,166,166,166,166,167,209,210,211,266,266,266,266,266,266,265,265,265,265,268,264,264,264,264,264,266,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,265,264,165,166,166,166,166,166,166
166,166,166,166,166,166,166,167,268,268,266,266,266,266,266,265,265,265,265,265,265,268,264,264,264,264,264,264,264,264,264,267,264,264,264,264,264,264,264,264,264,264,264,268,264,264,264,264,264,264,165,166,166,166,166,270,166
166,166,166,166,166,166,145,268,268,268,268,268,265,265,265,265,265,265,265,265,265,268,264,264,264,244,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,244,264,264,165,166,166,166,166,166,166
166,166,252,166,166,166,167,268,268,268,268,268,268,265,265,265,265,265,265,265,268,268,264,264,264,264,264,264,264,264,264,264,264,264,264,267,264,264,264,267,264,264,264,264,264,264,264,264,264,264,165,166,166,166,166,166,166
166,166,166,166,166,166,167,268,268,268,268,268,268,265,268,268,268,268,268,268,268,268,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,165,166,166,166,166,166,166
166,166,166,166,166,166,167,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,264,143,144,144,144,144,144,145,264,264,264,264,264,264,264,264,264,264,264,264,264,264,267,264,264,265,264,264,187,166,166,166,166,166,166
166,166,166,166,271,166,167,268,268,268,268,268,268,267,265,265,265,265,265,265,265,268,245,165,273,166,166,166,166,167,264,265,264,264,264,264,265,264,264,264,264,264,264,264,264,264,264,264,264,143,166,166,270,166,166,166,166
166,166,166,166,166,166,167,267,266,266,268,268,268,265,265,265,265,265,265,265,265,265,264,165,166,166,166,252,166,167,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,143,166,166,166,166,166,166,166,166
166,166,166,166,166,166,167,267,267,266,266,266,266,266,265,265,265,265,265,265,265,265,264,165,166,166,166,166,166,167,264,264,264,264,265,264,264,264,264,265,264,264,264,264,264,264,143,144,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,167,267,267,266,266,266,266,266,266,266,265,265,265,265,265,265,264,165,252,166,166,273,166,167,264,264,264,264,264,264,264,264,264,264,264,264,264,264,143,144,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,167,267,267,267,266,266,266,266,266,266,266,266,265,265,265,264,264,187,188,188,188,188,188,189,264,264,264,264,264,264,264,264,264,264,264,264,143,144,166,166,166,166,166,166,166,166,166,166,166,273,166
166,166,166,166,166,166,167,267,267,267,267,267,266,266,266,266,266,266,266,266,265,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,286,287,287,288,166,166,166,166,166,270,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,167,267,267,267,267,267,264,267,267,266,266,266,266,266,266,265,264,264,264,264,264,264,264,264,265,265,265,264,264,264,264,264,308,309,309,310,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,167,267,267,267,267,267,267,267,267,267,267,266,266,266,266,265,265,264,264,264,264,264,264,264,264,264,264,264,264,264,143,144,308,309,309,310,166,166,166,166,166,166,166,166,166,270,166,166,166,166,166
166,166,166,166,166,166,167,267,267,267,267,267,267,265,267,267,267,267,267,267,264,264,265,265,264,264,264,264,264,264,264,264,264,264,143,144,166,166,308,309,309,310,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,189,267,267,267,267,267,267,265,265,265,267,267,267,265,265,264,264,265,264,264,264,264,264,264,143,144,144,145,166,166,166,166,308,309,309,310,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,270,166,166,166,166,145,267,267,267,267,267,267,265,265,265,265,265,265,265,264,264,143,144,144,144,144,144,145,166,166,166,166,166,166,270,166,308,309,309,310,166,166,166,166,166,270,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,145,267,267,267,267,267,143,144,144,144,144,144,144,144,145,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,308,309,309,310,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,143,144,144,144,145,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,308,309,309,310,166,55,56,56,56,56,56,56,56,57,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,410,411,411,411,411,411,411,411,411,411,411,411,412,166,166,166,166,166,166,166,166,166,166,166,55,56,330,331,331,331,56,113,110,110,114,110,110,112,110,110,55,56,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,432,507,506,509,506,509,506,510,506,506,509,510,434,166,166,166,166,166,166,166,166,166,13,111,110,110,110,113,110,110,110,110,113,110,110,111,110,110,110,110,110,110,55,166,166
166,166,166,166,166,166,166,166,166,166,166,166,432,510,396,397,397,397,397,397,397,397,397,398,434,166,166,166,166,166,166,166,166,166,35,110,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,110,33,166
166,166,166,166,166,166,166,166,270,166,166,166,432,506,418,484,419,419,419,419,484,419,419,420,434,270,166,166,166,166,166,166,166,166,35,110,22,23,23,89,23,23,23,23,23,89,23,23,23,89,23,23,23,24,110,33,166
166,166,166,166,166,166,166,166,166,166,166,166,432,509,418,419,419,419,484,419,419,419,485,420,434,166,166,166,166,166,166,166,166,166,57,110,22,89,23,23,23,23,23,23,23,23,23,23,23,23,23,23,89,24,110,33,166
166,166,166,166,166,166,166,166,166,166,166,166,432,506,418,419,419,419,419,419,419,419,419,420,434,166,166,166,166,166,166,166,166,35,110,110,22,23,23,23,23,23,89,23,23,23,11,12,12,12,12,12,13,24,114,33,166
166,166,166,166,166,166,166,166,166,166,166,166,432,507,418,419,419,419,419,419,419,419,419,419,352,353,353,353,353,353,353,353,353,354,110,111,22,23,23,23,23,23,23,23,23,23,33,34,34,34,34,34,35,24,110,110,33
166,166,166,166,166,166,166,166,166,166,166,166,432,506,418,419,419,419,419,419,419,419,419,420,434,166,166,166,166,166,166,166,166,35,110,110,22,23,88,23,23,23,23,23,23,23,33,34,270,34,34,271,35,24,110,114,33
166,166,166,166,270,166,166,166,166,166,166,166,432,506,418,419,485,419,419,419,419,419,485,420,434,166,166,166,166,166,166,166,166,35,111,110,22,23,23,23,23,23,23,23,23,23,33,34,34,34,34,34,35,24,110,110,33
